603,0,held,6
604,0,kei,6
605,0,wall,44
606,0,discov,10
607,0,castl,6
608,0,stand,62
609,0,upon,32
610,0,pillar,4
611,0,salt,6
612,0,sand,6
613,0,jerusalem,4
614,0,bell,6
615,0,ring,30
616,0,roman,6
617,0,cavalri,2
618,0,mirror,14
619,0,sword,4
620,0,shield,4
621,0,missionari,4
622,0,foreign,8
623,0,field,22
624,0,explain,28
625,0,onc,62
626,0,honest,5
627,0,wick,16
628,0,wild,20
629,0,wind,31
630,0,blew,4
631,0,shatter,6
632,0,drum,6
633,0,peopl,54
634,0,couldn,49
635,0,becom,28
636,0,revolutionari,2
637,0,silver,10
638,0,plate,2
639,0,puppet,2
640,0,string,16
641,0,calvari,2
642,0,saint,6
643,0,name,49
644,0,hit,28
645,0,train,21
646,0,toward,14
647,0,hid,8
648,0,corner,20
649,0,under,36
650,0,fled,4
651,0,bubbl,6
652,0,sank,2
653,0,wash,11
654,0,sink,18
655,0,dog,44
656,0,fast,30
657,0,mother,32
658,0,father,14
659,0,children,8
660,0,sister,6
661,0,brother,12
662,0,surviv,10
663,0,anyth,34
664,0,except,32
665,0,everyth,176
666,0,struck,8
667,0,great,22
668,0,height,8
669,0,kinda,6
670,0,easi,36
671,0,afraid,28
672,0,satisfi,6
673,0,stick,18
674,0,anim,26
675,0,pretend,48
676,0,cannib,4
677,0,aliv,42
678,0,waitin,32
679,0,bite,24
680,0,chemic,2
681,0,kickin,2
682,0,gettin,7
683,0,heavier,2
684,0,killin,4
685,0,deni,20
686,0,hush,8
687,0,quiet,4
688,0,both,38
689,0,why,146
690,0,save,66
691,0,tide,4
692,0,swim,52
693,0,against,36
694,0,brought,4
695,0,knee,20
696,0,beg,19
697,0,plead,6
698,0,unsaid,4
699,0,shoot,8
700,0,troubl,26
701,0,tiger,2
702,0,tame,2
703,0,confus,36
704,0,stop,200
705,0,tick,12
706,0,clock,20
707,0,curs,10
708,0,opportun,2
709,0,part,26
710,0,cure,4
711,0,diseas,8
712,0,els,69
713,0,compar,12
714,0,weep,6
715,0,yourself,78
716,0,lion,54
717,0,brave,28
718,0,rate,2
719,0,rake,2
720,0,courag,2
721,0,problem,28
722,0,fault,48
723,0,mine,55
724,0,line,74
725,0,fuck,24
726,0,trembl,18
727,0,seen,48
728,0,settl,6
729,0,score,6
730,0,grace,10
731,0,bold,4
732,0,among,2
733,0,wreck,6
734,0,spend,8
735,0,neck,18
